,product_id,product_name,product_price,product_price_details,product_url
313,0,,,,https://www.tesco.com/groceries/en-GB/products/314847917
314,0,,,,https://www.tesco.com/groceries/en-GB/products/312085767
315,0,,,,https://www.tesco.com/groceries/en-GB/products/312096472
316,0,,,,https://www.tesco.com/groceries/en-GB/products/311949928
317,0,,,,https://www.tesco.com/groceries/en-GB/products/285000731
318,0,,,,https://www.tesco.com/groceries/en-GB/products/274484139
319,0,,,,https://www.tesco.com/groceries/en-GB/products/256299639
320,0,,,,https://www.tesco.com/groceries/en-GB/products/314954237
321,0,,,,https://www.tesco.com/groceries/en-GB/products/315069362
322,0,,,,https://www.tesco.com/groceries/en-GB/products/314949273
323,0,,,,https://www.tesco.com/groceries/en-GB/products/314951246
324,0,,,,https://www.tesco.com/groceries/en-GB/products/315067312
325,0,,,,https://www.tesco.com/groceries/en-GB/products/314594524
326,0,,,,https://www.tesco.com/groceries/en-GB/products/314945951
327,0,,,,https://www.tesco.com/groceries/en-GB/products/314586540
328,0,,,,https://www.tesco.com/groceries/en-GB/products/314421442
329,0,,,,https://www.tesco.com/groceries/en-GB/products/314830545
330,0,,,,https://www.tesco.com/groceries/en-GB/products/314689657
331,0,,,,https://www.tesco.com/groceries/en-GB/products/312086271
332,0,,,,https://www.tesco.com/groceries/en-GB/products/312104118
333,0,,,,https://www.tesco.com/groceries/en-GB/products/255865979
334,0,,,,https://www.tesco.com/groceries/en-GB/products/297729997
335,0,,,,https://www.tesco.com/groceries/en-GB/products/274499807
336,0,,,,https://www.tesco.com/groceries/en-GB/products/310157939
337,0,,,,https://www.tesco.com/groceries/en-GB/products/253188113
338,0,,,,https://www.tesco.com/groceries/en-GB/products/306821551
339,0,,,,https://www.tesco.com/groceries/en-GB/products/275492600
340,0,,,,https://www.tesco.com/groceries/en-GB/products/256531152
341,0,,,,https://www.tesco.com/groceries/en-GB/products/258139435
342,0,,,,https://www.tesco.com/groceries/en-GB/products/297708360
343,0,,,,https://www.tesco.com/groceries/en-GB/products/308496085
344,0,,,,https://www.tesco.com/groceries/en-GB/products/284953900
345,0,,,,https://www.tesco.com/groceries/en-GB/products/275461706
346,0,,,,https://www.tesco.com/groceries/en-GB/products/275455524
347,0,,,,https://www.tesco.com/groceries/en-GB/products/306941570
348,0,,,,https://www.tesco.com/groceries/en-GB/products/292276232
349,0,,,,https://www.tesco.com/groceries/en-GB/products/292277755
350,0,,,,https://www.tesco.com/groceries/en-GB/products/292278149
351,0,,,,https://www.tesco.com/groceries/en-GB/products/297938093
352,0,,,,https://www.tesco.com/groceries/en-GB/products/314686076
353,0,,,,https://www.tesco.com/groceries/en-GB/products/314597740
354,0,,,,https://www.tesco.com/groceries/en-GB/products/314832249
355,0,,,,https://www.tesco.com/groceries/en-GB/products/304780394
356,0,,,,https://www.tesco.com/groceries/en-GB/products/314931028
357,0,,,,https://www.tesco.com/groceries/en-GB/products/315063005
358,0,,,,https://www.tesco.com/groceries/en-GB/products/314587700
359,0,,,,https://www.tesco.com/groceries/en-GB/products/314933274
360,0,,,,https://www.tesco.com/groceries/en-GB/products/314117843
361,0,,,,https://www.tesco.com/groceries/en-GB/products/315385822
362,0,,,,https://www.tesco.com/groceries/en-GB/products/312101369
363,0,,,,https://www.tesco.com/groceries/en-GB/products/314426581
364,0,,,,https://www.tesco.com/groceries/en-GB/products/312357247
365,0,,,,https://www.tesco.com/groceries/en-GB/products/314949244
366,0,,,,https://www.tesco.com/groceries/en-GB/products/312227557
367,0,,,,https://www.tesco.com/groceries/en-GB/products/309484989
368,0,,,,https://www.tesco.com/groceries/en-GB/products/312575850
369,0,,,,https://www.tesco.com/groceries/en-GB/products/297938070
370,0,,,,https://www.tesco.com/groceries/en-GB/products/301795750
371,0,,,,https://www.tesco.com/groceries/en-GB/products/314435987
372,0,,,,https://www.tesco.com/groceries/en-GB/products/302063457
373,0,,,,https://www.tesco.com/groceries/en-GB/products/315339901
374,0,,,,https://www.tesco.com/groceries/en-GB/products/315391647
375,0,,,,https://www.tesco.com/groceries/en-GB/products/309741018
376,0,,,,https://www.tesco.com/groceries/en-GB/products/281037354
377,0,,,,https://www.tesco.com/groceries/en-GB/products/288115395
378,0,,,,https://www.tesco.com/groceries/en-GB/products/295327715
379,0,,,,https://www.tesco.com/groceries/en-GB/products/294070541
380,0,,,,https://www.tesco.com/groceries/en-GB/products/281037392
381,0,,,,https://www.tesco.com/groceries/en-GB/products/268287042
382,0,,,,https://www.tesco.com/groceries/en-GB/products/267995121
383,0,,,,https://www.tesco.com/groceries/en-GB/products/296118224
384,0,,,,https://www.tesco.com/groceries/en-GB/products/253558033
385,0,,,,https://www.tesco.com/groceries/en-GB/products/288135169
386,0,,,,https://www.tesco.com/groceries/en-GB/products/294070529
387,0,,,,https://www.tesco.com/groceries/en-GB/products/298126620
388,0,,,,https://www.tesco.com/groceries/en-GB/products/253554170
389,0,,,,https://www.tesco.com/groceries/en-GB/products/257875814
390,0,,,,https://www.tesco.com/groceries/en-GB/products/259715593
391,0,,,,https://www.tesco.com/groceries/en-GB/products/267111051
392,0,,,,https://www.tesco.com/groceries/en-GB/products/304785423
393,0,,,,https://www.tesco.com/groceries/en-GB/products/292052785
394,0,,,,https://www.tesco.com/groceries/en-GB/products/292048088
395,0,,,,https://www.tesco.com/groceries/en-GB/products/304393443
396,0,,,,https://www.tesco.com/groceries/en-GB/products/250181618
397,0,,,,https://www.tesco.com/groceries/en-GB/products/309468739
398,0,,,,https://www.tesco.com/groceries/en-GB/products/266573311
399,0,,,,https://www.tesco.com/groceries/en-GB/products/266573328
400,0,,,,https://www.tesco.com/groceries/en-GB/products/314095239
401,0,,,,https://www.tesco.com/groceries/en-GB/products/311795683
402,0,,,,https://www.tesco.com/groceries/en-GB/products/264876970
403,0,,,,https://www.tesco.com/groceries/en-GB/products/313840615
404,0,,,,https://www.tesco.com/groceries/en-GB/products/254722768
405,0,,,,https://www.tesco.com/groceries/en-GB/products/254886938
406,0,,,,https://www.tesco.com/groceries/en-GB/products/312834671
407,0,,,,https://www.tesco.com/groceries/en-GB/products/299667790
408,0,,,,https://www.tesco.com/groceries/en-GB/products/289013456
409,0,,,,https://www.tesco.com/groceries/en-GB/products/256633636
410,0,,,,https://www.tesco.com/groceries/en-GB/products/309449428
411,0,,,,https://www.tesco.com/groceries/en-GB/products/256632804
412,0,,,,https://www.tesco.com/groceries/en-GB/products/309496256
413,0,,,,https://www.tesco.com/groceries/en-GB/products/312841823
414,0,,,,https://www.tesco.com/groceries/en-GB/products/309742138
415,0,,,,https://www.tesco.com/groceries/en-GB/products/314845021
416,0,,,,https://www.tesco.com/groceries/en-GB/products/314933216
417,0,,,,https://www.tesco.com/groceries/en-GB/products/312108022
418,0,,,,https://www.tesco.com/groceries/en-GB/products/314839115
419,0,,,,https://www.tesco.com/groceries/en-GB/products/314696248
420,0,,,,https://www.tesco.com/groceries/en-GB/products/314313806
421,0,,,,https://www.tesco.com/groceries/en-GB/products/297906040
